Endpoint,Gene,HR,Lower CI,CI Width,Upper CI,SE,Statistic,P-value,FDR,Global ZPH P-value,Global ZPH ChiSq,Gene ZPH P-value
DSS,JAK3,0.892286484,0.651860604,0.569528086,1.22138869,0.160184836,-0.711478255,0.476787921,0.975782698,0.647193277,0.209457074,0.647193277
DSS,JAM3,1.003850599,0.733704707,0.639757963,1.373462669,0.159947757,0.024027872,0.980830376,0.996772012,0.391672588,0.733743101,0.391672588
DSS,JAML,0.830116103,0.603461071,0.538439836,1.141900908,0.162698929,-1.144381869,0.252465304,0.975782698,0.838651748,0.041460435,0.838651748
DSS,JUN,1.009115535,0.755057932,0.593599065,1.348656997,0.147979781,0.061320808,0.95110372,0.987855161,0.24148068,1.371929296,0.24148068
DSS,JUNB,1.083609292,0.785820351,0.708425882,1.494246233,0.163944074,0.489785356,0.624285794,0.975782698,0.175631725,1.834204599,0.175631725
DSS,JUP,1.055227213,0.777232799,0.655419649,1.432652448,0.15600872,0.3445712,0.73041676,0.975782698,0.604671694,0.268007213,0.604671694
DSS,KAT2B,0.783803407,0.569238971,0.510005095,1.079244066,0.163195807,-1.492667312,0.135524294,0.975782698,0.81234514,0.056359586,0.81234514
DSS,KDM5C,0.969444488,0.712032234,0.607883594,1.319915828,0.157451889,-0.197089181,0.84375775,0.979248328,0.584618396,0.298827519,0.584618396
DSS,KDM6A,0.986103336,0.716728109,0.639992488,1.356720597,0.162791047,-0.085963738,0.931495243,0.987855161,0.510472174,0.433099095,0.510472174
DSS,KDR,0.826191829,0.603658046,0.527102891,1.130760937,0.160114726,-1.192446812,0.233086094,0.975782698,0.8631002,0.029731793,0.8631002
DSS,KEAP1,0.90746216,0.659014985,0.590558378,1.249573364,0.163220139,-0.594922973,0.55189496,0.975782698,0.251334031,1.315873177,0.251334031
DSS,KIF2C,0.921046891,0.697894991,0.517656613,1.215551604,0.141554795,-0.581007028,0.561235717,0.975782698,0.498479438,0.458172201,0.498479438
DSS,KIR.Family,0.943321277,0.646171156,0.73094855,1.377119706,0.193035438,-0.302267596,0.762448079,0.976380034,0.924314442,0.009025092,0.924314442
DSS,KIT,1.201262676,0.920192001,0.647993785,1.568185786,0.135995442,1.348377792,0.177536903,0.975782698,0.928470377,0.008058565,0.928470377
DSS,KITLG,1.067744818,0.796923981,0.633675453,1.430599435,0.149260275,0.439157557,0.660547376,0.975782698,0.200547428,1.638383314,0.200547428
DSS,KLF4,1.40002259,0.9897093,0.990734101,1.980443401,0.176958551,1.901509533,0.057235305,0.975782698,0.943883826,0.00495465,0.943883826
DSS,KLRG1,0.83665783,0.602512155,0.559284033,1.161796188,0.167506824,-1.064673622,0.287023651,0.975782698,0.738256503,0.111664964,0.738256503
DSS,KLRK1,0.877491812,0.62725358,0.600307178,1.227560758,0.171287194,-0.762973876,0.445478976,0.975782698,0.615143139,0.252753147,0.615143139
DSS,KMT2C,1.136650367,0.818417362,0.760207575,1.578624937,0.167589055,0.764284171,0.444697916,0.975782698,0.527072565,0.400032321,0.527072565
DSS,KMT2D,1.024836331,0.742323874,0.672543065,1.414866938,0.16454515,0.14909539,0.881478364,0.987855161,0.791133076,0.070139981,0.791133076
DSS,KRAS,0.765612062,0.55009605,0.515466644,1.065562694,0.16866774,-1.583466317,0.113315218,0.975782698,0.692629478,0.156253542,0.692629478
DSS,KRT1,0.877646795,0.635525592,0.576485232,1.212010824,0.164692755,-0.792451675,0.428097359,0.975782698,0.180830634,1.79078429,0.180830634
DSS,KRT10,0.836560156,0.637701787,0.459727934,1.097429721,0.138486053,-1.288626859,0.197527841,0.975782698,0.129416888,2.299485176,0.129416888
DSS,KRT14,0.939061775,0.682550297,0.609423381,1.291973679,0.162781076,-0.386248912,0.699312333,0.975782698,0.674858973,0.175970814,0.674858973
DSS,KRT17,1.291700834,0.914195285,0.910897308,1.825092593,0.176365943,1.451299619,0.146696447,0.975782698,0.998004867,6.25E-06,0.998004867
DSS,KRT18,1.065917915,0.798651328,0.623973243,1.422624571,0.147281857,0.433429628,0.66470268,0.975782698,0.734147089,0.1153378,0.734147089
DSS,KRT19,1.225992628,0.921629562,0.709240352,1.630869914,0.145595909,1.399426856,0.161685018,0.975782698,0.59716626,0.279291056,0.59716626
DSS,KRT5,1.384727686,1.018051792,0.865418951,1.883470743,0.156948145,2.073955733,0.038083422,0.975782698,0.731413784,0.117817468,0.731413784
DSS,KRT6A.B.C,0.883056686,0.636731176,0.587944386,1.224675562,0.16686115,-0.74532558,0.456074921,0.975782698,0.984494953,0.000377677,0.984494953
DSS,KRT7,1.024423135,0.759696875,0.621699828,1.381396703,0.152536187,0.158189733,0.874307294,0.987855161,0.211988707,1.55779268,0.211988707
DSS,KYAT1,1.129754829,0.798919556,0.798670546,1.597590102,0.17678675,0.690100609,0.49013092,0.975782698,0.739630694,0.110451499,0.739630694
DSS,L1CAM,1.191540979,0.823600116,0.900258197,1.723858312,0.188430796,0.930035928,0.352352483,0.975782698,0.546464573,0.363688982,0.546464573
DSS,LAG3,0.997135076,0.700600108,0.718580889,1.419180997,0.180079318,-0.015932067,0.987288587,0.997325792,0.72146182,0.127096376,0.72146182
DSS,LAIR1,0.965221024,0.687860383,0.666559275,1.354419658,0.17284564,-0.204796394,0.837731205,0.979248328,0.887828045,0.019895959,0.887828045
DSS,LAIR2,1.153399461,0.792230101,0.88699203,1.67922213,0.191644865,0.744677584,0.456466653,0.975782698,0.880600355,0.022562504,0.880600355
DSS,LAMA1,0.854458749,0.626983296,0.537481146,1.164464441,0.157935722,-0.995892828,0.319302221,0.975782698,0.518532789,0.416810619,0.518532789
DSS,LAMA3,1.156713102,0.872474398,0.661077994,1.533552391,0.143882449,1.011815205,0.311626418,0.975782698,0.978514334,0.000725308,0.978514334
DSS,LAMA5,0.853779024,0.599819724,0.615443117,1.215262841,0.18012742,-0.877616925,0.380151641,0.975782698,0.631429014,0.230127892,0.631429014
DSS,LAMB3,1.061681157,0.761375053,0.71906074,1.480435793,0.169637224,0.352833226,0.724213473,0.975782698,0.23106478,1.434294937,0.23106478
DSS,LAMC2,1.285430948,0.914574858,0.892092696,1.806667554,0.173671553,1.445798269,0.148233792,0.975782698,0.468252218,0.52609743,0.468252218
DSS,LAMC3,0.954410396,0.690080039,0.629910616,1.319990655,0.165455169,-0.282019088,0.777928874,0.976578192,0.91593924,0.011140844,0.91593924
DSS,LAMP1,0.820134797,0.598547131,0.525209128,1.123756259,0.160698587,-1.233903605,0.217238826,0.975782698,0.694778082,0.153961405,0.694778082
DSS,LAMP3,0.912703431,0.662363547,0.595295567,1.257659115,0.163572612,-0.558432611,0.57654901,0.975782698,0.408092536,0.684350858,0.408092536
DSS,LAT,0.900238728,0.65974929,0.56864122,1.22839051,0.158574384,-0.662750785,0.507490178,0.975782698,0.82352514,0.049734941,0.82352514
DSS,LCK,0.945605819,0.682212729,0.628478681,1.310691411,0.166576669,-0.335758179,0.73705323,0.976289835,0.312804911,1.018795412,0.312804911
DSS,LCN2,1.010016455,0.750176843,0.609680168,1.359857011,0.15174408,0.06568047,0.947632221,0.987855161,0.910965331,0.012503937,0.910965331
DSS,LCOR,0.812377068,0.582688579,0.549917284,1.132605863,0.169549916,-1.225542795,0.220370776,0.975782698,0.873719098,0.025260733,0.873719098
DSS,LCP1,0.773254976,0.551400473,0.532971572,1.084372045,0.1725274,-1.490467205,0.136101433,0.975782698,0.930585294,0.007587885,0.930585294
DSS,LDHA,0.846377083,0.624024315,0.523934425,1.14795874,0.155500638,-1.072601989,0.283449732,0.975782698,0.746186882,0.104763127,0.746186882
DSS,LDHB,1.084286127,0.791597719,0.693596562,1.485194281,0.160525281,0.504106406,0.614186605,0.975782698,0.337038122,0.92166521,0.337038122
DSS,LEF1,1.060416036,0.754030107,0.737266008,1.491296114,0.173974778,0.337182884,0.735979039,0.976289835,0.643864775,0.213723127,0.643864775
DSS,LEFTY1,0.898885845,0.652322673,0.586321631,1.238644303,0.16358296,-0.651652425,0.51462542,0.975782698,0.597857805,0.278238945,0.597857805
DSS,LEFTY2,0.939473008,0.674823908,0.633086974,1.307910882,0.168812953,-0.369854265,0.71149108,0.975782698,0.56196469,0.336313876,0.56196469
DSS,LEPR,0.867603183,0.616869656,0.603380483,1.220250138,0.174021923,-0.816108853,0.414437881,0.975782698,0.420411426,0.64916485,0.420411426
DSS,LFNG,1.091714935,0.798756686,0.693364156,1.492120842,0.15941553,0.550446964,0.582012844,0.975782698,0.204512517,1.609852645,0.204512517
DSS,LGALS3,0.987403113,0.741401144,0.573629074,1.315030218,0.146194801,-0.086712387,0.93090013,0.987855161,0.103219163,2.655086179,0.103219163
DSS,LGALS9,0.892359706,0.632374282,0.626857581,1.259231863,0.175711327,-0.648142448,0.516892821,0.975782698,0.419749651,0.651016045,0.419749651
DSS,LGR5,0.999590339,0.725880834,0.650627263,1.376508098,0.163247731,-0.002509955,0.997997348,0.998890644,0.5792685,0.307418717,0.5792685
DSS,LIF,0.948424847,0.694220709,0.601490696,1.295711405,0.159193037,-0.332632179,0.73941195,0.976289835,0.975381288,0.000952332,0.975381288
DSS,LIG4,0.743503272,0.54151212,0.479327664,1.020839784,0.161741604,-1.832442027,0.066885591,0.975782698,0.876493876,0.024153934,0.876493876
DSS,LILRA1,0.918469667,0.639991937,0.678128623,1.318120559,0.184316296,-0.461415516,0.644500521,0.975782698,0.712187625,0.136101699,0.712187625
DSS,LILRA3,1.025435036,0.736700635,0.690632207,1.427332843,0.168722799,0.148865165,0.881660029,0.987855161,0.281241793,1.161079411,0.281241793
DSS,LILRA4,0.933641353,0.658464708,0.665351384,1.323816092,0.178157074,-0.385406558,0.699936225,0.975782698,0.20149232,1.631524487,0.20149232
DSS,LILRA5,0.901268003,0.63606761,0.640972757,1.277040367,0.177808268,-0.584633186,0.558794388,0.975782698,0.405541053,0.691834638,0.405541053
DSS,LILRB1,1.011867901,0.729266022,0.674716364,1.403982386,0.167102423,0.070603584,0.943713258,0.987855161,0.810183677,0.057690795,0.810183677
DSS,LILRB2,1.010683097,0.705919366,0.741101884,1.447021249,0.183105761,0.058034416,0.953721215,0.987855161,0.5019629,0.450783959,0.5019629
DSS,LILRB3,0.894754283,0.647627919,0.588552924,1.236180843,0.164917726,-0.674312855,0.500112433,0.975782698,0.536479249,0.382104203,0.536479249
DSS,LILRB4,0.956778543,0.686432462,0.647165861,1.333598323,0.169423581,-0.26078614,0.794257434,0.976578192,0.992807484,8.13E-05,0.992807484
DSS,LOXL2,0.990582948,0.733865719,0.603237994,1.337103713,0.153047475,-0.061821814,0.950704732,0.987855161,0.169853223,1.884238257,0.169853223
DSS,LRP1,1.010387157,0.75306991,0.602557495,1.355627405,0.149967447,0.068905496,0.945064844,0.987855161,0.055744789,3.659666539,0.055744789
DSS,LRP5,1.150766206,0.832731996,0.757530979,1.590262975,0.165039466,0.850875188,0.394838689,0.975782698,0.068287594,3.323709316,0.068287594
DSS,LRP6,1.162965482,0.825488149,0.812922666,1.638410816,0.174877481,0.86330837,0.387967944,0.975782698,0.29559043,1.093982806,0.29559043
DSS,LRRC32,0.923669748,0.683241313,0.565462166,1.248703479,0.153832665,-0.516149717,0.605749846,0.975782698,0.227490464,1.456483487,0.227490464
DSS,LTA,0.872857477,0.632784034,0.571228919,1.204012954,0.164106638,-0.828625798,0.407316185,0.975782698,0.849964062,0.035783125,0.849964062
DSS,LTB,0.891485164,0.64001268,0.601753027,1.241765707,0.169085151,-0.679341044,0.496921796,0.975782698,0.859896099,0.031154519,0.859896099
DSS,LTBP1,1.157379164,0.854908751,0.711956168,1.566864918,0.154553171,0.945681717,0.34431095,0.975782698,0.647412365,0.2091781,0.647412365
DSS,LTBR,1.181102576,0.833107513,0.841350194,1.674457707,0.178085398,0.934654894,0.34996618,0.975782698,0.352283684,0.865214028,0.352283684
DSS,LTF,1.22429844,0.877915617,0.829431469,1.707347086,0.169683106,1.192623018,0.233017047,0.975782698,0.729677718,0.119407754,0.729677718
DSS,LTK,0.904773395,0.672494766,0.544785928,1.217280694,0.151375328,-0.661077077,0.508562885,0.975782698,0.740251248,0.109905939,0.740251248
DSS,LY6E,1.034906126,0.761769348,0.644208317,1.405977666,0.156340722,0.219461206,0.826290796,0.979248328,0.762837539,0.091057108,0.762837539
DSS,LY86,0.858356592,0.618766044,0.571952234,1.190718278,0.166988975,-0.914645158,0.360377944,0.975782698,0.949732559,0.003974373,0.949732559
DSS,LY9,0.881634675,0.649072658,0.548450747,1.197523405,0.156244251,-0.806285727,0.420078118,0.975782698,0.839101344,0.041226501,0.839101344
DSS,LY96,0.898574599,0.655196989,0.577159575,1.232356564,0.161163059,-0.663586,0.50695532,0.975782698,0.716926162,0.131456968,0.716926162
DSS,LYN,0.956899803,0.708016474,0.585254611,1.293271085,0.153692276,-0.286654559,0.774376834,0.976578192,0.844796506,0.038322735,0.844796506
DSS,LYZ,1.01884256,0.705727457,0.765152202,1.470879659,0.18734701,0.099639901,0.920630215,0.987855161,0.786974859,0.073030193,0.786974859
DSS,MAD2L2,1.04945556,0.78712412,0.612092274,1.399216394,0.14675823,0.328918628,0.742217194,0.976289835,0.433288046,0.613993744,0.433288046
DSS,MAF,0.618491477,0.429247782,0.461919799,0.891167581,0.186354995,-2.578261269,0.009929889,0.975782698,0.846872667,0.037291548,0.846872667
DSS,MAGEA1,0.78459558,0.551613303,0.564368166,1.115981468,0.179758986,-1.349511839,0.17717262,0.975782698,0.699323451,0.149176624,0.699323451
DSS,MAGEA12,0.991184317,0.722090855,0.638466953,1.360557808,0.161609877,-0.054791024,0.956304951,0.987855161,0.676605134,0.173972559,0.676605134
DSS,MAGEA3.A6,0.923912046,0.670919458,0.601384483,1.27230394,0.163251869,-0.484762597,0.627844757,0.975782698,0.585813665,0.296929687,0.585813665
DSS,MAGEA4,1.007260413,0.725993775,0.671502423,1.397496198,0.167068387,0.043300731,0.965461809,0.989914102,0.893938938,0.017774685,0.893938938
DSS,MAGEB2,0.862278304,0.629425365,0.551848721,1.181274086,0.160600294,-0.922645897,0.356191769,0.975782698,0.912812137,0.011988534,0.912812137
DSS,MAGEC1,0.69762775,0.502579047,0.465794944,0.968373991,0.167315685,-2.152037501,0.031394401,0.975782698,0.719884193,0.128603693,0.719884193
DSS,MAGEC2,0.764880728,0.569023826,0.459127373,1.028151198,0.150919918,-1.776010557,0.075731177,0.975782698,0.522358364,0.409234372,0.522358364
DSS,MAML2,0.884645834,0.640251281,0.582078566,1.222329848,0.164965608,-0.742990635,0.45748735,0.975782698,0.865992557,0.028476876,0.865992557
DSS,MAP2K1,0.827726847,0.617325462,0.492513312,1.109838773,0.149638887,-1.263522322,0.20640153,0.975782698,0.94940983,0.004025639,0.94940983
DSS,MAP2K2,1.038066417,0.756841491,0.666946578,1.423788069,0.161207659,0.231749336,0.81673271,0.978519651,0.172264718,1.863123657,0.172264718
DSS,MAP2K4,0.758062549,0.563665724,0.455837154,1.019502878,0.15117855,-1.832200265,0.066921589,0.975782698,0.658662811,0.195151989,0.658662811
DSS,MAP2K6,0.836571855,0.613029854,0.528598834,1.141628688,0.158624741,-1.124937142,0.260615671,0.975782698,0.798285241,0.065314466,0.798285241
DSS,MAP3K1,0.798331347,0.586731184,0.499512325,1.086243509,0.157123789,-1.433465592,0.151724825,0.975782698,0.581949866,0.30309298,0.581949866
DSS,MAP3K12,1.00164526,0.739596357,0.616945245,1.356541601,0.154744993,0.010623334,0.991523965,0.997437519,0.914638922,0.011489514,0.914638922
DSS,MAP3K13,0.827386569,0.599353418,0.542824991,1.142178409,0.16450332,-1.151850663,0.249382445,0.975782698,0.29239188,1.10857519,0.29239188
DSS,MAP3K14,0.978016458,0.708620862,0.641207012,1.349827874,0.164393768,-0.13521669,0.892440551,0.987855161,0.11760109,2.448982329,0.11760109
DSS,MAP3K20,1.042740129,0.770265278,0.641335387,1.411600664,0.154529521,0.270834905,0.786518013,0.976578192,0.302129433,1.064771503,0.302129433
DSS,MAP3K5,0.926079793,0.681491188,0.576960567,1.258451755,0.156470772,-0.490793762,0.623572323,0.975782698,0.026472464,4.924891508,0.026472464
DSS,MAP3K7,0.958320388,0.709674467,0.584408959,1.294083426,0.153255769,-0.277791324,0.781172552,0.976578192,0.498381921,0.45838029,0.498381921
DSS,MAP3K8,0.889110799,0.644721598,0.581416962,1.226138561,0.163984272,-0.716735918,0.473537059,0.975782698,0.78409977,0.075065199,0.78409977
DSS,MAP4K2,0.827598804,0.593070485,0.561800306,1.154870791,0.170010903,-1.113027311,0.2656967,0.975782698,0.621124794,0.244289835,0.621124794
DSS,MAPK1,1.115387113,0.79160475,0.779998265,1.571603015,0.174949437,0.624189098,0.532503406,0.975782698,0.807986799,0.059060668,0.807986799
DSS,MAPK10,0.894358965,0.657758938,0.558306574,1.216065511,0.156772633,-0.712165479,0.476362311,0.975782698,0.253933517,1.301532323,0.253933517
DSS,MAPK11,0.955081384,0.691732765,0.626956322,1.318689088,0.164593255,-0.279226046,0.780071357,0.976578192,0.739802822,0.110300023,0.739802822
DSS,MAPK12,0.965947577,0.695952403,0.644735146,1.340687549,0.167262407,-0.207133899,0.835905288,0.979248328,0.725313167,0.123458646,0.725313167
DSS,MAPK14,0.982166466,0.711015813,0.645706428,1.356722241,0.164832693,-0.109168073,0.913069183,0.987855161,0.556909699,0.345083194,0.556909699
DSS,MAPK3,0.883190143,0.654855131,0.53628592,1.19114105,0.152618354,-0.813891388,0.415707175,0.975782698,0.78638032,0.073448549,0.78638032
DSS,MAPK8,0.900178274,0.659514474,0.569148364,1.228662838,0.158721747,-0.662558564,0.507613316,0.975782698,0.653547655,0.201456632,0.653547655
DSS,MAPK8IP1,0.788197489,0.592897409,0.454931901,1.047829309,0.1452717,-1.638354889,0.101347684,0.975782698,0.302810762,1.061774715,0.302810762
DSS,MAPK8IP2,1.08934134,0.785884742,0.724088021,1.509972763,0.166594069,0.513663176,0.607487502,0.975782698,0.663199918,0.189659796,0.663199918
DSS,MAPK9,0.902862775,0.646325025,0.614899837,1.261224862,0.170548065,-0.599154865,0.549069618,0.975782698,0.937786655,0.006092121,0.937786655
DSS,MAPKAPK2,1.123755998,0.791572538,0.803767728,1.595340266,0.178784103,0.652611963,0.514006471,0.975782698,0.038929859,4.26392564,0.038929859
DSS,MAPT,0.928891853,0.690803263,0.558235532,1.249038795,0.15109321,-0.488195062,0.625411682,0.975782698,0.765228845,0.089174811,0.765228845
DSS,MARCO,0.832000298,0.60569415,0.537167302,1.142861452,0.161971161,-1.135526092,0.256154956,0.975782698,0.921166393,0.009793988,0.921166393
DSS,MASP1,0.839664104,0.611003392,0.542894963,1.153898354,0.162196565,-1.077417039,0.281293995,0.975782698,0.586778883,0.295402843,0.586778883
DSS,MASP2,0.933328118,0.678082807,0.606570581,1.284653389,0.163006773,-0.423285842,0.672086723,0.975782698,0.779706878,0.078232674,0.779706878
DSS,MAVS,1.046598171,0.7691134,0.655081954,1.424195355,0.157177339,0.289768665,0.771993221,0.976578192,0.745136318,0.10566344,0.745136318
DSS,MBL2,0.774222515,0.558167294,0.515741029,1.073908323,0.166942145,-1.532842169,0.125314748,0.975782698,0.769757709,0.085668512,0.769757709
DSS,MBNL1,0.855354385,0.601980578,0.613392724,1.215373303,0.179233235,-0.871710042,0.38336658,0.975782698,0.387179139,0.747782735,0.387179139
DSS,MBNL3,1.064917992,0.803700922,0.607334325,1.411035247,0.143587261,0.438045779,0.661353099,0.975782698,0.022169173,5.232458686,0.022169173
DSS,MCAM,0.835701489,0.561645657,0.681837613,1.243483271,0.202758997,-0.885207578,0.376044686,0.975782698,0.014967761,5.920258687,0.014967761
DSS,MCAT,0.9100332,0.637884137,0.660408729,1.298292866,0.1812913,-0.52001501,0.603053114,0.975782698,0.42859941,0.626615733,0.42859941
DSS,MCL1,0.962766458,0.697261735,0.632108867,1.329370602,0.164620377,-0.230496444,0.817706026,0.978519651,0.464605343,0.534777147,0.464605343
DSS,MCM2,0.984133857,0.713381312,0.644264919,1.357646231,0.16415906,-0.097425982,0.922388112,0.987855161,0.778277756,0.079278353,0.778277756
DSS,MCM4,1.396088478,0.997746909,0.955717462,1.953464371,0.171396014,1.946803625,0.051558282,0.975782698,0.225415376,1.469558434,0.225415376
DSS,MCM5,0.978564409,0.709463747,0.640271608,1.349735355,0.16407302,-0.132067233,0.894931113,0.987855161,0.640502979,0.218084951,0.640502979
DSS,MCM7,1.127069997,0.83864297,0.6760502,1.51469317,0.150814785,0.79316721,0.427680409,0.975782698,0.062969983,3.457380932,0.062969983
DSS,MDC1,0.874844555,0.656524286,0.509240657,1.165764942,0.146475413,-0.912843028,0.361325105,0.975782698,0.142061855,2.155482019,0.142061855
