Endpoint,Gene,HR,Lower CI,CI Width,Upper CI,SE,Statistic,P-value,FDR,Global ZPH P-value,Global ZPH ChiSq,Gene ZPH P-value
DSS,CAMK2B,1.090571369,0.819177404,0.632700913,1.451878317,0.146000825,0.593844253,0.552616288,0.999506409,0.491822314,2.409749623,0.334751418
DSS,CAPN2,0.950647383,0.716010603,0.546164068,1.262174671,0.144619103,-0.349968086,0.726362649,0.999506409,0.578915323,1.968762929,0.667660658
DSS,CARD11,1.009941948,0.707867474,0.73305583,1.440923304,0.181325393,0.05455856,0.956490154,0.999506409,0.586034208,1.934869507,0.866402639
DSS,CARD9,0.928695539,0.663568812,0.636183963,1.299752775,0.171507435,-0.431318462,0.666236828,0.999506409,0.596887619,1.883722325,0.839605403
DSS,CASP1,0.985659695,0.678661157,0.752870655,1.431531811,0.190406146,-0.075859529,0.939530855,0.999506409,0.621129413,1.771623266,0.479404526
DSS,CASP10,0.976758559,0.685839351,0.70524047,1.391079821,0.180409477,-0.130346715,0.896292122,0.999506409,0.629130768,1.735226395,0.773432693
DSS,CASP12,0.983423268,0.682772496,0.733689547,1.416462043,0.186165618,-0.089789206,0.928454726,0.999506409,0.56056295,2.057478414,0.899102271
DSS,CASP3,0.781101479,0.560234843,0.528807599,1.089042442,0.169568942,-1.456930731,0.145135502,0.999506409,0.321771024,3.492231839,0.308967545
DSS,CASP7,0.78360803,0.55108929,0.563143114,1.114232405,0.179601304,-1.357709216,0.174555971,0.999506409,0.624343989,1.756966429,0.530335768
DSS,CASP8,0.8310577,0.571851744,0.635903427,1.20775517,0.190727718,-0.970263025,0.331915403,0.999506409,0.5076891,2.325312267,0.746240655
DSS,CASP9,1.077762015,0.795680547,0.664165324,1.459845871,0.154821304,0.483697532,0.628600545,0.999506409,0.202789714,4.608785462,0.06737327
DSS,CBL,0.749970726,0.548935029,0.47569641,1.02463144,0.159214192,-1.807132276,0.070741657,0.999506409,0.708755396,1.386273646,0.77136393
DSS,CBLC,0.918245987,0.67832608,0.564698059,1.243024139,0.154511613,-0.551997115,0.58095033,0.999506409,0.484942601,2.447016093,0.296944373
DSS,CCL1,0.908749608,0.632039058,0.674566663,1.306605722,0.185267896,-0.516472004,0.605524788,0.999506409,0.613572065,1.806267238,0.872666139
DSS,CCL11,0.919603511,0.660217852,0.62067847,1.280896321,0.169070837,-0.495725161,0.620088332,0.999506409,0.644789555,1.66479173,0.985788159
DSS,CCL13,0.904467267,0.636037167,0.650147162,1.286184328,0.179640604,-0.558944704,0.576199459,0.999506409,0.644367999,1.66667474,0.895155052
DSS,CCL15,1.145009344,0.853985394,0.681224,1.535209394,0.14962213,0.905031881,0.365448498,0.999506409,0.38875148,3.018696743,0.236851632
DSS,CCL16,0.907590754,0.635673326,0.660151026,1.295824352,0.181691488,-0.533661291,0.593575895,0.999506409,0.602566475,1.857204173,0.988132368
DSS,CCL18,0.908731691,0.650573638,0.618757359,1.269330997,0.170510983,-0.561285827,0.574602702,0.999506409,0.495808445,2.388341999,0.402521973
DSS,CCL19,1.033142354,0.703794608,0.812817072,1.51661168,0.195857529,0.166472982,0.867784744,0.999506409,0.568161571,2.020505826,0.87563946
DSS,CCL2,0.929168294,0.644795926,0.694160608,1.338956534,0.186409551,-0.394107494,0.693501678,0.999506409,0.626856765,1.745541606,0.897704517
DSS,CCL21,1.26375622,0.836977889,1.071172618,1.908150507,0.210231434,1.113479601,0.265502505,0.999506409,0.489770483,2.420821464,0.225929183
DSS,CCL24,0.807214007,0.560254567,0.602778261,1.163032828,0.186328708,-1.149401289,0.250390549,0.999506409,0.295334354,3.703314414,0.473263005
DSS,CCL25,0.987176636,0.704092285,0.679984392,1.384076677,0.172421307,-0.074853237,0.940331483,0.999506409,0.635854867,1.704855412,0.913579846
DSS,CCL27,0.996833676,0.693030381,0.740784651,1.433815032,0.185467741,-0.017099185,0.986357489,0.999506409,0.304904575,3.625029468,0.29345384
DSS,CCL28,0.840894583,0.597618649,0.58558355,1.1832022,0.174244766,-0.994514658,0.319972373,0.999506409,0.586569664,1.932331422,0.669867636
DSS,CCL3.L1,0.999817914,0.726961065,0.648127518,1.375088583,0.162605159,-0.001119906,0.999106445,0.999506409,0.331551773,3.418016695,0.135256467
DSS,CCL4,0.923807485,0.664515117,0.619760062,1.284275179,0.16808782,-0.471489119,0.637291488,0.999506409,0.517632228,2.273419053,0.284646963
DSS,CCL5,0.860825656,0.602345445,0.627880196,1.230225641,0.182177269,-0.822623403,0.410722186,0.999506409,0.544398791,2.137324275,0.365289906
DSS,CCL7,0.895109706,0.61979849,0.67291422,1.29271271,0.187529914,-0.590887017,0.554596125,0.999506409,0.615780625,1.796115439,0.924984294
DSS,CCL8,0.815056781,0.569180227,0.597967759,1.167147986,0.183197577,-1.116267486,0.264307655,0.999506409,0.627674982,1.741827447,0.818142437
DSS,CCNA1,0.790065155,0.547276353,0.593286262,1.140562616,0.187330751,-1.257881372,0.208434662,0.999506409,0.007707114,11.90742268,0.02468504
DSS,CCNA2,0.863622928,0.642745669,0.517658202,1.160403871,0.150710494,-0.972852168,0.330626781,0.999506409,0.24183728,4.188286183,0.071159929
DSS,CCNB1,0.808020714,0.578201259,0.550985965,1.129187224,0.170750937,-1.248412382,0.211880077,0.999506409,0.593596702,1.899165346,0.661115208
DSS,CCND1,0.954833882,0.699698699,0.603301785,1.303000483,0.158619021,-0.291376777,0.770763173,0.999506409,0.605613544,1.843042276,0.503588434
DSS,CCND2,0.759191268,0.46800023,0.763561946,1.231562176,0.246833596,-1.116142767,0.264361028,0.999506409,0.603052599,1.854941714,0.638085069
DSS,CCND3,0.955900128,0.61592949,0.867592682,1.483522172,0.224249501,-0.201123479,0.840602023,0.999506409,0.016157664,10.30312298,0.014399014
DSS,CCNE1,0.911900539,0.643957672,0.647373466,1.291331138,0.177502205,-0.519567364,0.60336515,0.999506409,0.624580891,1.755888108,0.643143454
DSS,CCNE2,1.218520682,0.920548173,0.692395827,1.612944,0.14307585,1.381348194,0.167171926,0.999506409,0.521086933,2.255564713,0.408490925
DSS,CCNO,1.019587015,0.749145668,0.638511935,1.387657603,0.157257731,0.123349473,0.901830366,0.999506409,0.366535792,3.167350099,0.186358802
DSS,CCR1,0.890387619,0.633816369,0.617003507,1.250819876,0.17342034,-0.669462322,0.503200608,0.999506409,0.46614114,2.551020033,0.776502487
DSS,CCR4,0.839202112,0.587115554,0.612410128,1.199525682,0.182263512,-0.961814591,0.336142748,0.999506409,0.285331505,3.78760216,0.389124275
DSS,CCR5,0.833188815,0.585054017,0.601509244,1.186563261,0.180389083,-1.011674267,0.311693823,0.999506409,0.449850659,2.643868642,0.74269485
DSS,CCR6,0.898534406,0.629473391,0.653129005,1.282602396,0.181575488,-0.589233061,0.555704942,0.999506409,0.482479863,2.46045662,0.523732527
DSS,CCR7,0.874207845,0.599781455,0.674414921,1.274196376,0.192224353,-0.699376123,0.484317006,0.999506409,0.575206431,1.986533478,0.964645281
DSS,CCRL2,0.843495486,0.584306332,0.633350563,1.217656896,0.18731424,-0.908637427,0.363541544,0.999506409,0.40711142,2.90119342,0.688770376
DSS,CD14,0.916345946,0.690063802,0.526765557,1.216829359,0.14470159,-0.603734313,0.546020297,0.999506409,0.479179239,2.478554481,0.27819472
DSS,CD160,0.939312672,0.66020983,0.676196045,1.336405874,0.179896519,-0.348016026,0.727828148,0.999506409,0.609371273,1.825640322,0.981003157
DSS,CD163,0.844659121,0.604712615,0.575102413,1.179815028,0.170503036,-0.990141549,0.322104937,0.999506409,0.585406939,1.937844772,0.504610711
DSS,CD164,1.034908457,0.741630994,0.702531296,1.44416229,0.170011516,0.20182736,0.840051692,0.999506409,0.448928156,2.649206988,0.283832632
DSS,CD180,0.841925115,0.611356191,0.548095384,1.159451575,0.163274082,-1.05383662,0.291957724,0.999506409,0.633522818,1.715366833,0.935883496
DSS,CD19,0.884807268,0.622999716,0.633636334,1.25663605,0.178995015,-0.683736548,0.49414154,0.999506409,0.578001812,1.973132636,0.979624589
DSS,CD1A,0.90066654,0.625020199,0.672858199,1.297878399,0.186407058,-0.561245862,0.574629942,0.999506409,0.508468615,2.321216308,0.812741457
DSS,CD1C,0.879260818,0.613634303,0.646235921,1.259870223,0.183514812,-0.701162498,0.483201611,0.999506409,0.545822671,2.130223066,0.888764949
DSS,CD1D,0.861915166,0.610768405,0.605564574,1.216332979,0.175737416,-0.845570804,0.397792218,0.999506409,0.544795301,2.135345444,0.794231383
DSS,CD1E,0.868838279,0.604532063,0.644169206,1.24870127,0.185055593,-0.759762342,0.447396656,0.999506409,0.36261595,3.194377291,0.482960981
DSS,CD2,0.866808708,0.60866519,0.625769353,1.234434543,0.180385952,-0.792395207,0.428130273,0.999506409,0.454556017,2.616776391,0.51088002
DSS,CD200,0.849617696,0.608321625,0.57830433,1.186625955,0.170453514,-0.956089416,0.339027062,0.999506409,0.670849255,1.549694511,0.810029115
DSS,CD207,0.825061272,0.581240292,0.58992095,1.171161242,0.178724405,-1.075944978,0.281951865,0.999506409,0.490569172,2.416507402,0.836704942
DSS,CD209,0.949127739,0.683250639,0.635216426,1.318467065,0.167697792,-0.311345098,0.755538287,0.999506409,0.638710699,1.692014108,0.698366867
DSS,CD22,0.911452195,0.639014124,0.661027726,1.300041849,0.181183222,-0.511725822,0.608842911,0.999506409,0.595516867,1.890147914,0.97650401
DSS,CD24,0.947786067,0.71250014,0.548269336,1.260769477,0.145588747,-0.368342136,0.712618137,0.999506409,0.184739612,4.829202243,0.051096627
DSS,CD244,0.910514687,0.639052423,0.658238638,1.297291061,0.180627574,-0.518997444,0.603762524,0.999506409,0.503699631,2.346350229,0.769529113
DSS,CD247,0.946714103,0.664890717,0.683101621,1.347992338,0.180296404,-0.303711712,0.761347534,0.999506409,0.55591166,2.080284347,0.92447858
DSS,CD27,0.914189095,0.647807895,0.642299416,1.290107311,0.175739578,-0.510515858,0.609690108,0.999506409,0.538673328,2.166015059,0.86942407
DSS,CD274,0.886828158,0.607551445,0.68693018,1.294481624,0.192970064,-0.622397317,0.533680644,0.999506409,0.170304281,5.02047098,0.294729321
DSS,CD276,0.826872576,0.602485299,0.532344476,1.134829775,0.16152712,-1.176921102,0.239226999,0.999506409,0.65851242,1.60387098,0.882368283
DSS,CD28,0.888675078,0.609420701,0.686471271,1.295891972,0.19246417,-0.613223761,0.539728396,0.999506409,0.478258973,2.483617893,0.918488466
DSS,CD300A,0.927754501,0.645314464,0.688497906,1.33381237,0.185222492,-0.404854327,0.685584592,0.999506409,0.596607357,1.885035304,0.334163111
DSS,CD33,0.835941763,0.558587885,0.692421399,1.251009284,0.205691016,-0.871191819,0.383649426,0.999506409,0.59802503,1.878397892,0.759199634
DSS,CD34,0.917621413,0.636657449,0.68592043,1.322577879,0.186510135,-0.46094212,0.644840132,0.999506409,0.298646695,3.675966331,0.075144537
DSS,CD36,0.928754713,0.661541696,0.642359966,1.303901662,0.173100965,-0.426979763,0.669394068,0.999506409,0.63112724,1.726188655,0.550182371
DSS,CD37,0.936821605,0.636801669,0.741389943,1.378191612,0.196960057,-0.331348426,0.740381317,0.999506409,0.633640695,1.714834968,0.492079394
DSS,CD38,0.872769751,0.59306162,0.691336178,1.284397798,0.197132944,-0.690313346,0.489997157,0.999506409,0.377793729,3.091085147,0.786136986
DSS,CD3D,0.879136262,0.57686886,0.762916698,1.339785558,0.214965656,-0.599236996,0.549014855,0.999506409,0.610335268,1.821187131,0.654911352
DSS,CD3E,0.810404915,0.558806157,0.616478185,1.175284342,0.189662348,-1.108397437,0.267690211,0.999506409,0.597989888,1.878562301,0.931092069
DSS,CD3EAP,0.788951326,0.571865708,0.516578985,1.088444693,0.164186915,-1.443785274,0.148799386,0.999506409,0.538556657,2.166602007,0.626895965
DSS,CD4,0.964709793,0.690652193,0.656863956,1.34751615,0.170508727,-0.210710362,0.833113289,0.999506409,0.521304543,2.254443046,0.258166031
DSS,CD40,0.982261066,0.673125226,0.76024373,1.433368956,0.192822799,-0.092821774,0.926045152,0.999506409,0.565838533,2.03177215,0.275222724
DSS,CD44,0.965269642,0.716734367,0.583252804,1.299987171,0.151891664,-0.23271715,0.815981051,0.999506409,0.220923668,4.404984338,0.055339929
DSS,CD46,1.104545673,0.788950264,0.757435103,1.546385367,0.171679732,0.579183655,0.562465259,0.999506409,0.648232636,1.649438515,0.627631897
DSS,CD47,0.877887027,0.553160151,0.840081266,1.393241417,0.235652469,-0.552667091,0.580491392,0.999506409,0.272591279,3.898889333,0.247385285
DSS,CD48,0.883196689,0.602368765,0.692579505,1.29494827,0.195247517,-0.636153303,0.524676506,0.999506409,0.497080856,2.381536474,0.974092387
DSS,CD5,0.798386656,0.515167846,0.722140066,1.237307913,0.223524642,-1.007326373,0.31377796,0.999506409,0.517991512,2.27155807,0.731713229
DSS,CD53,0.930590622,0.668607455,0.62662026,1.295227715,0.168687966,-0.426443084,0.669785013,0.999506409,0.613100038,1.808439925,0.577808786
DSS,CD55,0.973193375,0.694720107,0.668570427,1.363290534,0.17197957,-0.157998275,0.874458158,0.999506409,0.548570556,2.116556418,0.844892583
DSS,CD58,1.138485941,0.803337302,0.810119754,1.613457057,0.177901156,0.729052362,0.465969633,0.999506409,0.498995446,2.371321478,0.374109033
DSS,CD59,0.965166106,0.693998995,0.648287692,1.342286687,0.168283554,-0.210686436,0.83313196,0.999506409,0.146886759,5.365839635,0.031810003
DSS,CD6,0.831890266,0.576650187,0.623455926,1.200106113,0.186975231,-0.984380324,0.324928549,0.999506409,0.617440929,1.788498752,0.795092186
DSS,CD63,0.884563402,0.636045858,0.594136528,1.230182386,0.168280402,-0.728908926,0.466057374,0.999506409,0.527523765,2.222532775,0.682606184
DSS,CD68,0.960876192,0.710904519,0.587839588,1.298744108,0.153731109,-0.259607253,0.795166741,0.999506409,0.377608302,3.092325422,0.165662272
DSS,CD69,0.834636722,0.576877561,0.630689702,1.207567263,0.18845577,-0.959157219,0.337479549,0.999506409,0.503098046,2.349533638,0.835477254
DSS,CD7,0.833926846,0.583015978,0.609805505,1.192821484,0.182621259,-0.994460318,0.319998815,0.999506409,0.635833731,1.704950574,0.753797953
DSS,CD70,0.958730783,0.655273364,0.747446119,1.402719483,0.194165716,-0.217056702,0.828164156,0.999506409,0.491562247,2.411150977,0.921858217
DSS,CD74,0.955085187,0.689158672,0.634466426,1.323625098,0.166497447,-0.276008685,0.782541396,0.999506409,0.305776134,3.618009355,0.194682065
DSS,CD79A,0.994367821,0.699725787,0.713352568,1.413078354,0.179298526,-0.031501094,0.97486992,0.999506409,0.559113265,2.06457203,0.979280194
DSS,CD79B,0.906064233,0.632902409,0.664220785,1.297123194,0.183061508,-0.538863026,0.589981372,0.999506409,0.634435575,1.711249962,0.744404474
DSS,CD80,0.878029458,0.618818847,0.626999268,1.245818115,0.178507142,-0.728683083,0.466195543,0.999506409,0.513768775,2.293492202,0.255396535
DSS,CD81,1.023916166,0.744974389,0.662328105,1.407302494,0.162268335,0.145651671,0.884196375,0.999506409,0.640883143,1.682268228,0.785238385
DSS,CD83,0.830529089,0.584597991,0.595321508,1.179919499,0.179155608,-1.03648625,0.299975351,0.999506409,0.592633624,1.903695382,0.749761688
DSS,CD84,0.940931325,0.660525922,0.679848058,1.34037398,0.18053076,-0.337256225,0.735923756,0.999506409,0.542444974,2.14709029,0.956327975
DSS,CD86,0.813687085,0.547460213,0.661918397,1.20937861,0.202190494,-1.019728474,0.307857253,0.999506409,0.653872494,1.624389064,0.502166108
DSS,CD8A,0.946721114,0.665992955,0.679788349,1.345781305,0.179455064,-0.305094332,0.760294308,0.999506409,0.552348848,2.097845049,0.86186362
DSS,CD8B,0.861362013,0.597386906,0.644596323,1.241983229,0.186712556,-0.799305676,0.424113188,0.999506409,0.496774188,2.383175467,0.810640454
DSS,CD9,0.948378321,0.670844197,0.669886547,1.340730744,0.176644358,-0.300047986,0.764140554,0.999506409,0.342056933,3.340416394,0.152449418
DSS,CD96,0.841208011,0.591362681,0.605248028,1.196610709,0.179804051,-0.961693086,0.336203796,0.999506409,0.648635422,1.64764547,0.810573124
DSS,CD99,0.891661118,0.670948207,0.514030813,1.18497902,0.145101748,-0.790267054,0.429371823,0.999506409,0.081424499,6.718721118,0.02693248
DSS,CDC14A,0.984561854,0.722008095,0.620583562,1.342591656,0.158247996,-0.09831755,0.921680143,0.999506409,0.544822546,2.135209512,0.724490073
DSS,CDC14B,0.930909902,0.645134031,0.698142257,1.343276288,0.187097521,-0.382649547,0.701979628,0.999506409,0.061093704,7.366352991,0.092421524
DSS,CDC20,0.800797878,0.58681738,0.505988089,1.092805468,0.158622769,-1.400471711,0.161372109,0.999506409,0.695501307,1.442938418,0.511793053
DSS,CDC25A,0.877988028,0.621033667,0.620224285,1.241257952,0.176660217,-0.736568329,0.461384901,0.999506409,0.034045654,8.668069765,0.031731976
DSS,CDC25B,0.934621731,0.692951449,0.567624284,1.260575733,0.152646654,-0.442940577,0.657808717,0.999506409,0.415326553,2.850052327,0.186240796
DSS,CDC25C,0.920888463,0.661342082,0.620952793,1.282294875,0.168915195,-0.487915574,0.625609642,0.999506409,0.647317355,1.653515336,0.948363097
DSS,CDC6,1.044300768,0.733935106,0.751978411,1.485913517,0.179943208,0.240895673,0.809635976,0.999506409,0.62896162,1.735992897,0.762791441
DSS,CDC7,0.968187243,0.702273406,0.632515194,1.334788601,0.163830921,-0.197336237,0.843564424,0.999506409,0.601888426,1.860361838,0.369375918
DSS,CDH1,1.0814228,0.795554588,0.674458016,1.470012604,0.156632161,0.499754207,0.617248158,0.999506409,0.321224659,3.496435962,0.355670944
DSS,CDH11,0.885703811,0.634374799,0.602230506,1.236605305,0.170279992,-0.712782997,0.475980049,0.999506409,0.579469373,1.966114967,0.356340851
DSS,CDH2,1.029675857,0.726231227,0.733678965,1.459910192,0.178131269,0.16417135,0.869596254,0.999506409,0.626073343,1.749100584,0.752079576
DSS,CDH3,1.134398132,0.848613409,0.667812218,1.516425627,0.148091382,0.85151633,0.394482596,0.999506409,0.608721546,1.828644277,0.868822808
DSS,CDH5,0.846089975,0.615245146,0.548304458,1.163549604,0.162556511,-1.028132126,0.30388768,0.999506409,0.255249185,4.058186641,0.09985242
DSS,CDK1,0.96198773,0.731661692,0.53315838,1.264820071,0.139636984,-0.277530938,0.781372454,0.999506409,0.640618003,1.683456651,0.923355812
DSS,CDK2,0.883150739,0.638917721,0.581826675,1.220744396,0.16516641,-0.7523284,0.451853593,0.999506409,0.681053591,1.505274167,0.740828238
DSS,CDK4,0.720565564,0.491354445,0.565346555,1.056700999,0.195345763,-1.677634901,0.093418395,0.999506409,0.269387907,3.927608924,0.086251071
DSS,CDK6,1.129575269,0.795531363,0.808352968,1.603884331,0.178874052,0.68115913,0.495770806,0.999506409,0.41330063,2.862585216,0.492390022
DSS,CDKN1A,1.17659632,0.867194144,0.72919452,1.596388664,0.15567541,1.044646654,0.296186309,0.999506409,0.727267472,1.307860087,0.914809926
DSS,CDKN1B,1.151520741,0.834851557,0.753454777,1.588306334,0.164076891,0.859861805,0.389865225,0.999506409,0.576477795,1.980433145,0.388987325
DSS,CDKN1C,0.901063901,0.626284376,0.670117361,1.296401738,0.185601183,-0.561306237,0.574588791,0.999506409,0.518845725,2.267137402,0.605338602
DSS,CDKN2A,0.981888591,0.725051592,0.604654069,1.32970566,0.154714597,-0.118136416,0.90595957,0.999506409,0.251915939,4.089927003,0.133971074
DSS,CDKN2B,0.985951911,0.696742519,0.698466104,1.395208624,0.177141853,-0.079866485,0.936343446,0.999506409,0.116929718,5.89307737,0.225088171
DSS,CDKN2C,0.83802175,0.604708312,0.556645749,1.16135406,0.16648155,-1.061446296,0.288487127,0.999506409,0.682758019,1.497887333,0.715646399
DSS,CDKN2D,0.889068046,0.653822819,0.555131605,1.208954424,0.156807666,-0.749845381,0.453347833,0.999506409,0.616825766,1.79131933,0.617973238
DSS,CEACAM1,1.091698326,0.764573216,0.794211749,1.558784966,0.181723783,0.482790857,0.629244244,0.999506409,0.618958677,1.781547216,0.967475038
DSS,CEACAM3,0.862941613,0.60490072,0.626157868,1.231058588,0.181270008,-0.813197111,0.416105055,0.999506409,0.640098974,1.68578389,0.708573358
